 경기도 안양시 동안구 평촌동	896-6	0006	0896	초원부영	37.85	201707	11~20	        26,000	10	1992	관평로138번길														
 경기도 안양시 동안구 평촌동	896-6	0006	0896	초원부영	37.85	201707	11~20	        25,700	10	1992	관평로138번길														
 경기도 안양시 동안구 평촌동	898	0000	0898	초원성원	59.94	201705	1~10	        39,000	14	1992	관평로138번길														
 경기도 안양시 동안구 평촌동	898	0000	0898	초원성원	59.94	201705	21~31	        38,500	2	1992	관평로138번길														
 경기도 안양시 동안구 평촌동	898	0000	0898	초원성원	84.99	201705	21~31	        46,300	4	1992	관평로138번길														
 경기도 안양시 동안구 평촌동	898	0000	0898	초원성원	84.99	201706	1~10	        46,000	16	1992	관평로138번길														
 경기도 안양시 동안구 평촌동	898	0000	0898	초원성원	59.94	201706	11~20	        41,500	11	1992	관평로138번길														
 경기도 안양시 동안구 평촌동	898	0000	0898	초원성원	84.99	201706	11~20	        48,000	4	1992	관평로138번길														
 경기도 안양시 동안구 평촌동	898	0000	0898	초원성원	59.94	201706	11~20	        38,900	1	1992	관평로138번길														
 경기도 안양시 동안구 평촌동	898	0000	0898	초원성원	84.99	201706	11~20	        52,000	7	1992	관평로138번길														
 경기도 안양시 동안구 평촌동	898	0000	0898	초원성원	84.99	201706	21~30	        52,000	19	1992	관평로138번길														
 경기도 안양시 동안구 평촌동	898	0000	0898	초원성원	84.99	201707	1~10	        48,600	4	1992	관평로138번길														
 경기도 안양시 동안구 평촌동	898	0000	0898	초원성원	59.94	201707	21~31	        38,900	2	1992	관평로138번길														
 경기도 안양시 동안구 평촌동	898	0000	0898	초원성원	84.99	201707	21~31	        47,000	3	1992	관평로138번길														
 경기도 안양시 동안구 평촌동	897-5	0005	0897	초원한양	84.9	201705	11~20	        42,500	3	1993	부림로														
 경기도 안양시 동안구 평촌동	897-5	0005	0897	초원한양	84.9	201705	21~31	        41,000	4	1993	부림로														
 경기도 안양시 동안구 평촌동	897-5	0005	0897	초원한양	84.9	201705	21~31	        44,000	12	1993	부림로														
 경기도 안양시 동안구 평촌동	897-5	0005	0897	초원한양	84.9	201705	21~31	        44,100	17	1993	부림로														
 경기도 안양시 동안구 평촌동	897-5	0005	0897	초원한양	59.4	201705	21~31	        31,700	1	1993	부림로														
 경기도 안양시 동안구 평촌동	897-5	0005	0897	초원한양	84.9	201705	21~31	        43,600	4	1993	부림로														
 경기도 안양시 동안구 평촌동	897-5	0005	0897	초원한양	84.9	201705	21~31	        44,500	6	1993	부림로														
 경기도 안양시 동안구 평촌동	897-5	0005	0897	초원한양	84.9	201705	21~31	        44,500	9	1993	부림로														
 경기도 안양시 동안구 평촌동	897-5	0005	0897	초원한양	84.9	201706	1~10	        45,000	16	1993	부림로														
 경기도 안양시 동안구 평촌동	897-5	0005	0897	초원한양	59.4	201706	1~10	        35,400	4	1993	부림로														
 경기도 안양시 동안구 평촌동	897-5	0005	0897	초원한양	59.4	201706	1~10	        31,900	2	1993	부림로														
 경기도 안양시 동안구 평촌동	897-5	0005	0897	초원한양	59.4	201706	11~20	        33,400	8	1993	부림로														
 경기도 안양시 동안구 평촌동	897-5	0005	0897	초원한양	59.4	201706	11~20	        34,900	8	1993	부림로														
 경기도 안양시 동안구 평촌동	897-5	0005	0897	초원한양	59.4	201706	11~20	        34,500	10	1993	부림로														
 경기도 안양시 동안구 평촌동	897-5	0005	0897	초원한양	84.9	201707	1~10	        44,700	12	1993	부림로														
 경기도 안양시 동안구 평촌동	897-5	0005	0897	초원한양	84.9	201707	1~10	        44,000	12	1993	부림로														
 경기도 안양시 동안구 평촌동	132-3	0003	0132	한미	42.66	201705	1~10	        20,000	2	1985	평의길														
 경기도 안양시 동안구 평촌동	132-3	0003	0132	한미	55.17	201706	1~10	        22,900	3	1985	평의길														
 경기도 안양시 동안구 평촌동	132-3	0003	0132	한미	55.17	201706	1~10	        22,900	4	1985	평의길														
 경기도 안양시 동안구 평촌동	132-3	0003	0132	한미	55.17	201706	21~30	        24,300	5	1985	평의길														
 경기도 안양시 동안구 평촌동	132-3	0003	0132	한미	55.17	201707	1~10	        23,000	1	1985	평의길														
 경기도 안양시 동안구 평촌동	66-6	0006	0066	한일미래아파트	59.89	201705	1~10	        29,000	6	1999	흥안대로456번길														
 경기도 안양시 동안구 평촌동	66-6	0006	0066	한일미래아파트	64.66	201705	21~31	        31,000	18	1999	흥안대로456번길														
 경기도 안양시 동안구 평촌동	66-6	0006	0066	한일미래아파트	84.98	201705	21~31	        36,000	11	1999	흥안대로456번길														
 경기도 안양시 동안구 평촌동	66-6	0006	0066	한일미래아파트	59.89	201706	1~10	        30,800	7	1999	흥안대로456번길														
 경기도 안양시 동안구 평촌동	66-6	0006	0066	한일미래아파트	64.66	201706	1~10	        31,700	4	1999	흥안대로456번길														
 경기도 안양시 동안구 평촌동	899	0000	0899	향촌롯데	84.84	201705	1~10	        56,400	8	1993	평촌대로180번길														
 경기도 안양시 동안구 평촌동	899	0000	0899	향촌롯데	59.76	201705	1~10	        37,800	13	1993	평촌대로180번길														
 경기도 안양시 동안구 평촌동	899	0000	0899	향촌롯데	84.84	201705	1~10	        56,500	5	1993	평촌대로180번길														
 경기도 안양시 동안구 평촌동	899	0000	0899	향촌롯데	59.76	201705	11~20	        38,400	6	1993	평촌대로180번길														
 경기도 안양시 동안구 평촌동	899	0000	0899	향촌롯데	84.84	201705	11~20	        49,900	1	1993	평촌대로180번길														
 경기도 안양시 동안구 평촌동	899	0000	0899	향촌롯데	84.84	201705	21~31	        50,300	1	1993	평촌대로180번길														
 경기도 안양시 동안구 평촌동	899	0000	0899	향촌롯데	59.76	201705	21~31	        40,000	13	1993	평촌대로180번길														
 경기도 안양시 동안구 평촌동	899	0000	0899	향촌롯데	84.84	201705	21~31	        56,000	15	1993	평촌대로180번길														
 경기도 안양시 동안구 평촌동	899	0000	0899	향촌롯데	59.76	201706	1~10	        41,000	8	1993	평촌대로180번길														
 경기도 안양시 동안구 평촌동	899	0000	0899	향촌롯데	84.84	201706	1~10	        63,500	8	1993	평촌대로180번길														
 경기도 안양시 동안구 평촌동	899	0000	0899	향촌롯데	84.84	201706	1~10	        59,000	10	1993	평촌대로180번길														
 경기도 안양시 동안구 평촌동	899	0000	0899	향촌롯데	84.84	201706	11~20	        60,000	9	1993	평촌대로180번길														
 경기도 안양시 동안구 평촌동	899	0000	0899	향촌롯데	59.76	201706	11~20	        37,000	1	1993	평촌대로180번길														
 경기도 안양시 동안구 평촌동	899	0000	0899	향촌롯데	84.84	201706	21~30	        60,000	14	1993	평촌대로180번길														
 경기도 안양시 동안구 평촌동	899	0000	0899	향촌롯데	59.76	201707	1~10	        39,900	7	1993	평촌대로180번길														
 경기도 안양시 동안구 평촌동	899-2	0002	0899	향촌마을현대4차	59.94	201705	1~10	        39,700	9	1992	귀인로														
 경기도 안양시 동안구 평촌동	899-2	0002	0899	향촌마을현대4차	84.99	201705	1~10	        51,500	4	1992	귀인로														
 경기도 안양시 동안구 평촌동	899-2	0002	0899	향촌마을현대4차	84.99	201705	11~20	        55,000	21	1992	귀인로														
 경기도 안양시 동안구 평촌동	899-2	0002	0899	향촌마을현대4차	59.94	201705	11~20	        39,800	2	1992	귀인로														
 경기도 안양시 동안구 평촌동	899-2	0002	0899	향촌마을현대4차	84.99	201705	11~20	        54,000	13	1992	귀인로														
 경기도 안양시 동안구 평촌동	899-2	0002	0899	향촌마을현대4차	84.99	201705	11~20	        50,000	1	1992	귀인로														
 경기도 안양시 동안구 평촌동	899-2	0002	0899	향촌마을현대4차	84.99	201705	21~31	        53,000	15	1992	귀인로														
 경기도 안양시 동안구 평촌동	899-2	0002	0899	향촌마을현대4차	59.94	201706	1~10	        41,500	3	1992	귀인로														
 경기도 안양시 동안구 평촌동	899-2	0002	0899	향촌마을현대4차	59.94	201706	1~10	        42,200	9	1992	귀인로														
 경기도 안양시 동안구 평촌동	899-2	0002	0899	향촌마을현대4차	59.94	201706	1~10	        38,800	4	1992	귀인로														
 경기도 안양시 동안구 평촌동	899-2	0002	0899	향촌마을현대4차	84.99	201707	1~10	        56,000	7	1992	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	84.75	201705	1~10	        52,500	8	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	59.76	201705	1~10	        40,300	2	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	84.75	201705	11~20	        54,500	8	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	84.75	201705	11~20	        55,200	4	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	84.75	201705	11~20	        55,000	11	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	59.76	201705	11~20	        39,000	3	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	59.76	201705	11~20	        40,500	3	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	84.75	201705	21~31	        57,500	18	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	84.75	201705	21~31	        53,000	6	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	84.75	201705	21~31	        58,500	17	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	84.75	201705	21~31	        54,500	12	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	59.76	201705	21~31	        41,800	15	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	84.75	201705	21~31	        55,000	14	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	84.75	201706	1~10	        52,500	3	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	84.75	201706	1~10	        52,900	15	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	59.76	201706	1~10	        40,500	10	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	84.75	201706	1~10	        57,000	10	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	84.75	201706	11~20	        56,500	15	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	84.75	201706	11~20	        54,600	9	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	59.76	201706	11~20	        41,000	3	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	84.75	201706	21~30	        56,500	3	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	84.75	201707	1~10	        55,500	8	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	84.75	201707	21~31	        60,000	19	1993	귀인로														
 경기도 안양시 동안구 평촌동	899-7	0007	0899	향촌마을현대5차	59.76	201707	21~31	        44,000	5	1993	귀인로														
 경기도 안양시 동안구 호계동	940	0000	0940	HHI브라운빌3차	80.28	201705	1~10	        34,200	13	2007	경수대로609번길														
 경기도 안양시 동안구 호계동	945	0000	0945	강남5차	51.12	201705	11~20	        21,560	6	1983	경수대로595번길														
 경기도 안양시 동안구 호계동	945	0000	0945	강남5차	51.12	201705	11~20	        22,345	6	1983	경수대로595번길														
